3049,1.5,34,81847
3050,3.5,34,82459
3051,3,34,89745
3052,1.5,34,96610
3053,4.5,34,99114
3054,2,34,109374
3055,3.5,34,109487
3056,5,34,111759
3057,1.5,34,112175
3058,3,34,115569
3059,2.5,34,116797
3060,5,34,122882
3061,1.5,34,122886
3062,5,34,122918
3063,1.5,34,122922
3064,4,34,139385
3065,3,34,143355
3066,3,34,161582
3067,2.5,34,163645
3068,2.5,34,164179
3069,2.5,34,166461
3070,2,34,166528
3071,5,34,168252
3072,0.5,34,171763
3073,2,34,172547
3074,0.5,34,174585
3075,5,35,29
3076,3,35,342
3077,5,35,551
3078,4,35,785
3079,3.5,35,910
3080,3,35,1088
3081,4,35,1089
3082,3,35,1092
3083,3.5,35,1094
3084,5,35,1175
3085,5,35,1199
3086,5,35,1235
3087,4,35,1285
3088,4.5,35,1396
3089,4,35,1682
3090,4,35,1921
3091,4,35,1947
3092,4,35,2019
3093,3.5,35,2100
3094,4,35,2105
3095,4.5,35,2161
3096,4,35,2291
3097,4,35,2407
3098,4.5,35,2571
3099,4.5,35,2692
3100,4.5,35,2746
3101,5,35,2997
3102,5,35,3000
3103,4.5,35,3911
3104,4,35,4848
3105,4.5,35,4973
3106,5,35,4979
3107,5,35,5618
3108,4,35,6773
3109,4,35,55442
3110,3.5,35,68237
3111,4,35,68954
3112,3,35,96610
3113,1,36,116
3114,4,36,170
3115,3,36,835
3116,2,36,902
3117,2,36,920
3118,5,36,1097
3119,4,36,1198
3120,3,36,2531
3121,3,36,2951
3122,3,36,3396
3123,3.5,37,1
3124,2.5,37,10
3125,3,37,47
3126,4,37,150
3127,2.5,37,231
3128,3.5,37,260
3129,4,37,296
3130,2.5,37,316
3131,4,37,318
3132,4,37,356
3133,3.5,37,357
3134,3,37,362
3135,3.5,37,364
3136,3,37,367
3137,3,37,410
3138,3,37,457
3139,2.5,37,500
3140,4,37,527
3141,3.5,37,541
3142,1,37,587
3143,2.5,37,588
3144,4,37,592
3145,3.5,37,593
3146,2.5,37,597
3147,2,37,736
3148,3.5,37,741
3149,4.5,37,778
3150,3,37,780
3151,3,37,838
3152,5,37,858
3153,4,37,904
3154,4,37,908
3155,4,37,910
3156,5,37,911
3157,4,37,912
3158,3,37,914
3159,3,37,915
3160,4.5,37,919
3161,4,37,922
3162,4,37,930
3163,5,37,955
3164,3,37,1032
3165,3,37,1035
3166,3,37,1042
3167,3,37,1060
3168,4,37,1073
3169,4.5,37,1097
3170,3,37,1148
3171,3.5,37,1197
3172,4,37,1198
3173,4,37,1203
3174,4,37,1207
3175,3.5,37,1210
3176,5,37,1213
3177,4,37,1214
3178,4,37,1240
3179,3,37,1265
3180,4,37,1270
3181,4.5,37,1272
3182,4,37,1291
3183,4,37,1387
3184,3,37,1391
3185,2,37,1438
3186,4,37,1527
3187,2.5,37,1569
3188,3.5,37,1580
3189,2,37,1644
3190,3.5,37,1704
3191,2.5,37,1721
3192,3.5,37,1747
3193,2.5,37,1907
3194,3.5,37,1912
3195,1.5,37,1917
3196,4,37,1955
3197,4,37,1961
3198,3.5,37,1994
3199,4,37,1997
3200,3.5,37,2028
3201,3,37,2087
3202,3,37,2144
3203,2.5,37,2145
3204,3.5,37,2160
3205,4,37,2186
3206,4,37,2324
3207,4,37,2329
3208,3,37,2353
3209,3.5,37,2396
3210,4,37,2542
3211,3.5,37,2571
3212,2.5,37,2628
3213,4,37,2692
3214,4,37,2716
3215,5,37,2726
3216,3.5,37,2762
3217,3,37,2797
3218,3.5,37,2804
3219,2.5,37,2881
3220,3.5,37,2915
3221,3.5,37,2918
3222,3.5,37,2947
3223,3.5,37,2959
3224,5,37,2997
3225,4,37,3039
3226,3,37,3072
3227,3,37,3101
3228,4,37,3114
3229,4,37,3210
3230,3.5,37,3252
3231,1,37,3255
3232,3.5,37,3418
3233,3,37,3469
3234,4,37,3504
3235,3,37,3536
3236,3,37,3556
3237,0.5,37,3755
3238,2.5,37,3825
3239,2.5,37,3827
3240,2.5,37,3882
3241,4,37,3897
3242,3.5,37,3911
3243,4,37,3949
3244,2.5,37,3977
3245,2.5,37,3978
3246,2.5,37,4014
3247,3,37,4029
3248,1,37,4069
3249,3,37,4103
3250,2.5,37,4148
3251,3,37,4306
3252,3,37,4308
3253,3,37,4489
3254,3,37,4546
3255,1,37,4639
3256,2.5,37,4700
3257,2.5,37,4718
3258,3,37,4808
3259,3,37,4865
3260,3.5,37,4886
3261,2.5,37,4973
3262,4,37,4995
3263,3.5,37,5015
3264,4,37,5391
3265,1,37,5620
3266,3,37,5669
3267,2.5,37,5673
3268,3,37,5881
3269,4,37,5954
3270,3.5,37,5989
3271,3,37,5992
3272,3,37,5995
3273,3,37,6188
3274,4,37,6331
3275,2,37,6367
3276,4,37,6377
3277,4,37,6385
3278,4,37,6502
3279,3.5,37,6659
3280,3.5,37,6724
3281,2.5,37,6957
3282,4,37,6963
3283,4,37,7013
3284,4,37,7116
3285,3.5,37,7147
3286,4,37,7156
3287,3,37,7162
3288,3.5,37,7285
3289,3,37,7361
3290,3.5,37,7387
3291,4,37,8128
3292,3,37,8376
3293,3,37,8528
3294,4.5,37,27790
3295,4,37,30749
3296,2.5,37,30825
3297,3,37,32587
3298,3,37,34048
3299,2,37,34319
3300,3,37,39183
3301,3,37,41569
3302,3.5,37,48516
3303,3,37,57368
3304,3.5,37,58559
3305,3.5,37,63082
3306,4,37,69849
3307,3,37,72011
3308,3.5,37,79132
3309,3.5,37,80463
3310,3.5,37,80917
3311,3.5,37,81562
3312,3.5,38,312
3313,3.5,38,1372
3314,3.5,38,1373
3315,3.5,38,2153
3316,4,38,2420
3317,4,38,3578
3318,3.5,38,4993
3319,3.5,38,5040
3320,4.5,38,5952
3321,4,38,7153
3322,3.5,38,26696
3323,4,38,54259
3324,4,38,74458
3325,3.5,38,74530
3326,3,38,87520
3327,4,38,93766
3328,4.5,38,97304
3329,3.5,38,97938
3330,4,38,99114
3331,4.5,38,102125
3332,4,38,103688
3333,4.5,38,104841
3334,1.5,39,318
3335,5,39,122886
3336,5,39,122904
3337,5,39,134130
3338,4,40,1
3339,4,40,5
3340,3,40,7
3341,2,40,14
3342,2,40,36
3343,4,40,62
3344,3,40,95
3345,4,40,260
3346,3,40,608
3347,4,40,628
3348,3,40,648
3349,3,40,653
3350,4,40,708
3351,3,40,733
3352,3,40,736
3353,5,40,780
3354,1,40,784
3355,3,40,786
3356,4,40,802
3357,5,40,805
3358,4,40,1356
3359,3.5,41,1
3360,5,41,39
3361,4.5,41,293
3362,4.5,41,296
3363,5,41,356
3364,4.5,41,364
3365,4,41,587
3366,5,41,588
3367,3.5,41,594
3368,5,41,595
3369,4,41,902
3370,4,41,1022
3371,4,41,1097
3372,4,41,1265
3373,3.5,41,1544
3374,5,41,1566
3375,5,41,1580
3376,4,41,1680
3377,4,41,1721
3378,5,41,1907
3379,5,41,1923
3380,4,41,2018
3381,3,41,2078
3382,4.5,41,2081
3383,3.5,41,2096
3384,4,41,2144
3385,5,41,2273
3386,1,41,2294
3387,2.5,41,2355
3388,4.5,41,2396
3389,3.5,41,2485
3390,3.5,41,2571
3391,5,41,2572
3392,4,41,2687
3393,4.5,41,2706
3394,4,41,2908
3395,5,41,2959
3396,5,41,3000
3397,4.5,41,3034
3398,3.5,41,3114
3399,3.5,41,3578
3400,2,41,3751
3401,1,41,3785
3402,5,41,3793
3403,5,41,3882
3404,4,41,3897
3405,4,41,3948
3406,3,41,3996
3407,5,41,4025
3408,4,41,4246
3409,5,41,4366
3410,5,41,4447
3411,5,41,4700
3412,4.5,41,4886
3413,5,41,4973
3414,4,41,4993
3415,4,41,5218
3416,5,41,5299
3417,5,41,5618
3418,4.5,41,5620
3419,4,41,5690
3420,3.5,41,5952
3421,4,41,5971
3422,4,41,5995
3423,5,41,6155
3424,4.5,41,6218
3425,5,41,6377
3426,5,41,6874
3427,4,41,7153
3428,4.5,41,7293
3429,5,41,7380
3430,4,41,7438
3431,4.5,41,7444
3432,5,41,7451
3433,3,41,8360
3434,4.5,41,8533
3435,5,41,8643
3436,4,41,26662
3437,5,41,27731
3438,5,41,31658
3439,5,41,31685
3440,4,41,33669
3441,2,41,35836
3442,3,41,40629
3443,4.5,41,40815
3444,4.5,41,41566
3445,5,41,44193
3446,5,41,45720
3447,5,41,46578
3448,5,41,47099
3449,5,41,47122
3450,4.5,41,47382
3451,4,41,48394
3452,4,41,48780
3453,5,41,54001
3454,3.5,41,55247
3455,5,41,56152
3456,5,41,56367
3457,4,41,56949
3458,4.5,41,58047
3459,4.5,41,58559
3460,5,41,59315
3461,1,41,59369
3462,5,41,60069
3463,5,41,63082
3464,3,41,64034
3465,5,41,64957
3466,4,41,64969
3467,5,41,65261
3468,4,41,66097
3469,4.5,41,68135
3470,5,41,68954
3471,5,41,69406
3472,5,41,69844
3473,4,41,71264
3474,5,41,72641
3475,5,41,72737
3476,4.5,41,72998
3477,3.5,41,74946
3478,5,41,76093
3479,3,41,78499
3480,5,41,79091
3481,5,41,79132
3482,5,41,80549
3483,4.5,41,81834
3484,5,41,81845
3485,5,41,81847
3486,5,41,87232
3487,5,41,88125
3488,5,41,88744
3489,5,41,89745
3490,4,41,91500
3491,4,41,91529
3492,3.5,41,91658
3493,4,41,95167
3494,1,41,95441
3495,5,41,96588
3496,4.5,41,96610
3497,3,41,96821
3498,5,41,99007
3499,5,41,99114
3500,5,41,102125
3501,5,41,105037
3502,3,41,106487
3503,4.5,41,106489
3504,4,41,106696
3505,3,41,106920
3506,0.5,41,108932
3507,5,41,110102
3508,5,41,111362
3509,4.5,41,111759
3510,5,41,112138
3511,5,41,112623
3512,5,41,112852
3513,5,41,115617
3514,5,41,115664
3515,5,41,116797
3516,4.5,41,117176
3517,5,41,117529
3518,5,41,119145
3519,5,41,122892
3520,4,41,134853
3521,2,42,5504
3522,4.5,42,5995
3523,3.5,42,6863
3524,4,42,7143
3525,4,42,7445
3526,3.5,42,7934
3527,4.5,42,34072
3528,4,42,45499
3529,3.5,43,1
3530,4,43,2
3531,3.5,43,10
3532,3,43,34
3533,2,43,39
3534,3,43,44
3535,2.5,43,48
3536,2,43,60
3537,3.5,43,104
3538,2.5,43,135
3539,3,43,150
3540,3.5,43,153
3541,3.5,43,158
3542,4,43,216
3543,3.5,43,231
3544,3.5,43,260
3545,3.5,43,262
3546,3,43,277
3547,3,43,282
3548,3,43,317
3549,3,43,333
3550,3.5,43,344
3551,2.5,43,355
3552,4,43,356
3553,2.5,43,362
3554,3.5,43,364
3555,2.5,43,367
3556,3,43,435
3557,5,43,441
3558,3,43,455
3559,3,43,480
3560,3,43,500
3561,2.5,43,520
3562,2.5,43,524
3563,3.5,43,539
3564,3,43,551
3565,2.5,43,585
3566,3.5,43,586
3567,3.5,43,588
3568,3,43,592
3569,3,43,593
3570,3,43,595
3571,1.5,43,596
3572,3,43,648
3573,3.5,43,661
3574,3,43,673
3575,2.5,43,724
3576,2.5,43,736
3577,3.5,43,780
3578,2,43,783
3579,2.5,43,784
3580,4,43,788
3581,2.5,43,801
3582,4.5,43,902
3583,3,43,919
3584,2.5,43,1020
3585,3.5,43,1022
3586,2.5,43,1029
3587,3.5,43,1032
3588,2.5,43,1035
3589,4,43,1059
3590,3.5,43,1073
3591,5,43,1088
3592,3,43,1097
3593,5,43,1101
3594,3.5,43,1196
3595,3.5,43,1206
3596,4,43,1210
3597,3.5,43,1231
3598,3,43,1246
3599,3.5,43,1258
3600,3.5,43,1278
3601,2.5,43,1282
3602,2.5,43,1293
3603,2.5,43,1347
3604,3.5,43,1367
3605,3,43,1377
3606,4,43,1380
3607,3,43,1381
3608,2,43,1391
3609,2.5,43,1405
3610,2.5,43,1485
3611,2,43,1513
3612,3,43,1517
3613,3.5,43,1562
3614,4,43,1569
3615,3.5,43,1580
3616,3,43,1644
3617,3,43,1682
3618,3,43,1717
3619,4.5,43,1721
3620,2,43,1777
3621,3,43,1911
3622,3.5,43,1918
3623,3.5,43,1947
3624,4,43,1968
3625,4,43,1997
3626,3,43,2005
3627,2.5,43,2014
3628,2.5,43,2054
3629,3,43,2078
3630,4,43,2081
3631,2,43,2085
3632,4.5,43,2114
3633,2.5,43,2124
3634,2.5,43,2125
3635,3.5,43,2144
3636,4,43,2145
3637,3.5,43,2167
3638,3.5,43,2174
3639,3.5,43,2248
3640,3,43,2273
3641,3.5,43,2291
3642,2.5,43,2296
3643,2.5,43,2355
3644,3.5,43,2396
3645,3,43,2420
3646,2.5,43,2428
3647,2,43,2470
3648,3,43,2485
3649,4,43,2501
3650,3.5,43,2502
3651,4,43,2541
3652,3.5,43,2572
3653,2.5,43,2581
3654,2,43,2622
3655,2.5,43,2633
3656,3,43,2657
3657,3,43,2671
3658,3,43,2683
3659,4.5,43,2694
3660,2.5,43,2701
3661,4,43,2706
3662,3,43,2716
3663,2.5,43,2798
3664,5,43,2804
3665,3,43,2860
3666,4.5,43,2918
3667,5,43,2959
3668,3.5,43,3082
3669,3,43,3175
3670,4.5,43,3210
3671,4,43,3253
3672,3,43,3270
3673,3.5,43,3440
3674,3,43,3489
3675,3.5,43,3552
3676,3,43,3594
3677,3,43,3617
3678,3,43,3623
3679,3.5,43,3624
3680,3,43,3717
3681,3,43,3785
3682,4,43,3916
3683,4,43,3948
3684,3,43,3977
3685,3,43,3988
3686,3,43,4018
3687,4,43,4022
3688,3,43,4025
3689,2.5,43,4132
3690,2.5,43,4149
3691,2,43,4246
3692,3,43,4270
3693,3.5,43,4306
3694,4,43,4308
3695,4.5,43,4310
3696,2.5,43,4447
3697,3.5,43,4718
3698,4,43,4878
3699,4,43,4896
3700,4,43,4963
3701,4,43,4979
3702,4,43,4993
3703,5,43,5103
3704,4,43,5110
3705,3.5,43,5283
3706,3,43,5299
3707,5,43,5349
3708,5,43,5418
3709,3,43,5445
3710,3,43,5459
3711,2.5,43,5481
3712,3.5,43,5502
3713,1.5,43,5505
3714,5,43,5620
3715,3.5,43,5679
3716,3.5,43,5816
3717,4,43,5989
3718,2,43,6297
3719,4,43,6333
3720,3.5,43,6377
3721,3,43,6383
3722,1.5,43,6502
3723,4.5,43,6539
3724,3.5,43,6549
3725,2,43,6593
3726,3,43,6863
3727,3,43,7147
3728,3.5,43,7149
3729,3.5,43,7293
3730,3.5,43,7320
3731,5,43,7444
3732,4.5,43,8131
3733,3.5,43,8366
3734,4,43,8368
3735,5,43,8533
3736,4,43,8636
3737,2.5,43,8722
3738,4.5,43,8784
3739,3,43,8807
3740,4,43,8937
3741,3,43,8961
3742,5,43,31685
3743,4,43,33085
3744,4,43,34162
3745,3,43,34336
3746,3,43,36525
3747,4.5,43,37384
3748,5,43,38798
3749,4.5,43,40819
3750,3.5,43,41569
3751,5,43,41997
3752,4,43,42725
3753,3,43,44004
3754,4.5,43,45517
3755,3.5,43,45672
3756,4,43,45720
3757,4,43,45722
3758,3,43,46530
3759,1.5,43,46976
3760,4,43,47099
3761,2.5,43,48385
3762,5,43,48412
3763,4,43,48516
3764,2.5,43,49130
3765,3,43,49274
3766,4.5,43,49286
3767,2,43,49824
3768,4,43,50802
3769,4,43,51084
3770,3,43,52245
3771,4,43,52458
3772,5,43,52722
3773,3,43,53125
3774,5,44,1
3775,5,44,111
3776,4,44,150
3777,2,44,153
3778,3,44,165
3779,1,44,231
3780,4,44,266
3781,5,44,296
3782,4,44,300
3783,5,44,318
3784,4,44,339
3785,4,44,344
3786,5,44,349
3787,5,44,457
3788,5,44,588
3789,3,44,590
3790,5,44,593
3791,5,44,595
3792,4,45,2483
3793,4.5,46,1
3794,3.5,46,3
3795,3,46,6
3796,3.5,46,16
3797,3.5,46,19
3798,4,46,21
3799,3,46,24
3800,2.5,46,29
3801,3,46,32
3802,3.5,46,44
3803,3.5,46,47
3804,3.5,46,50
3805,2.5,46,63
3806,2,46,65
3807,3.5,46,69
3808,4,46,70
3809,4.5,46,88
3810,4,46,104
3811,1.5,46,105
3812,3.5,46,112
3813,3,46,122
3814,3.5,46,135
3815,3.5,46,145
3816,4.5,46,150
3817,3.5,46,153
3818,3,46,158
3819,2.5,46,160
3820,3,46,163
3821,4,46,165
3822,2,46,173
3823,2,46,174
3824,3,46,177
3825,3.5,46,180
3826,1,46,184
3827,4.5,46,188
3828,3,46,196
3829,2.5,46,198
3830,3,46,204
3831,4,46,216
3832,4.5,46,223
3833,4,46,231
3834,4.5,46,253
3835,4.5,46,260
3836,4,46,261
3837,3,46,267
3838,3,46,273
3839,4,46,292
3840,4,46,296
3841,2,46,303
3842,4,46,316
3843,2.5,46,317
3844,4,46,318
3845,2.5,46,329
3846,2,46,332
3847,5,46,333
3848,3.5,46,337
3849,3.5,46,339
3850,4.5,46,344
3851,3.5,46,350
3852,1.5,46,352
3853,4,46,353
3854,4,46,356
3855,4,46,364
3856,3,46,366
3857,4,46,367
3858,3.5,46,368
3859,2.5,46,372
3860,4,46,377
3861,2.5,46,379
3862,3,46,382
3863,4,46,383
3864,4,46,416
3865,3,46,435
3866,4,46,440
3867,3.5,46,441
3868,3,46,442
3869,3,46,448
3870,5,46,457
3871,2.5,46,473
3872,3,46,479
3873,4.5,46,480
3874,3,46,481
3875,2,46,489
3876,3,46,494
3877,3.5,46,500
3878,2,46,502
3879,3,46,507
3880,3,46,512
3881,3.5,46,520
3882,2,46,544
3883,3,46,550
3884,3.5,46,551
3885,4,46,552
3886,5,46,553
3887,4.5,46,586
3888,3,46,587
3889,4,46,588
3890,4,46,589
3891,5,46,592
3892,4,46,593
3893,3.5,46,608
3894,1.5,46,611
3895,3,46,648
3896,2.5,46,653
3897,2.5,46,671
3898,3,46,714
3899,3,46,719
3900,3.5,46,724
3901,3,46,733
3902,3,46,736
3903,2,46,737
3904,3,46,741
3905,2,46,742
3906,3,46,743
3907,3,46,748
3908,3,46,778
3909,2.5,46,780
3910,3,46,784
3911,3,46,785
3912,3,46,788
3913,3,46,799
3914,3.5,46,802
3915,3,46,829
3916,3.5,46,832
3917,2,46,839
3918,2.5,46,880
3919,2,46,886
3920,3.5,46,968
3921,3.5,46,996
3922,4,46,1027
3923,4.5,46,1036
3924,3,46,1037
3925,3,46,1042
3926,3,46,1049
3927,3.5,46,1061
3928,3,46,1064
3929,4,46,1089
3930,1.5,46,1091
3931,3,46,1097
3932,3,46,1100
3933,4.5,46,1127
3934,3,46,1135
3935,5,46,1136
3936,3.5,46,1193
3937,5,46,1196
3938,4.5,46,1198
3939,5,46,1200
3940,3.5,46,1201
3941,4.5,46,1210
3942,5,46,1214
3943,3,46,1215
3944,3.5,46,1222
3945,3.5,46,1240
3946,4,46,1258
3947,4,46,1259
3948,3.5,46,1261
3949,5,46,1265
3950,5,46,1266
3951,4,46,1270
3952,4,46,1278
3953,3,46,1291
3954,3.5,46,1320
3955,3.5,46,1321
3956,4.5,46,1339
3957,4,46,1356
3958,4,46,1358
3959,2,46,1370
3960,3,46,1377
3961,3,46,1378
3962,3.5,46,1379
3963,3,46,1385
3964,4,46,1387
3965,3.5,46,1388
3966,3.5,46,1391
3967,3.5,46,1393
3968,3,46,1405
3969,4,46,1407
3970,3.5,46,1409
3971,3,46,1429
3972,3,46,1431
3973,3,46,1454
3974,3.5,46,1461
3975,3,46,1476
3976,3,46,1479
3977,4,46,1485
3978,3,46,1488
3979,1.5,46,1499
3980,4,46,1500
3981,3.5,46,1513
3982,3.5,46,1517
3983,3.5,46,1527
3984,3.5,46,1544
3985,3.5,46,1552
3986,2,46,1562
3987,3,46,1573
3988,4.5,46,1580
3989,4.5,46,1584
3990,3,46,1587
3991,4,46,1590
3992,2,46,1591
3993,3.5,46,1597
3994,2.5,46,1603
3995,3.5,46,1608
3996,3,46,1617
3997,3,46,1639
3998,4,46,1645
3999,2.5,46,1655
4000,3,46,1665
4001,3,46,1676
4002,1,46,1681
4003,4,46,1682
4004,3.5,46,1690
4005,3.5,46,1704
4006,3,46,1721
4007,3,46,1732
4008,3.5,46,1748
4009,4,46,1753
4010,3,46,1754
4011,3,46,1756
4012,2,46,1762
4013,2,46,1771
4014,4,46,1777
4015,1,46,1779
4016,3,46,1792
4017,3.5,46,1799
4018,3.5,46,1801
4019,3,46,1805
4020,3,46,1835
4021,2,46,1837
4022,3,46,1866
4023,3,46,1875
4024,4,46,1876
4025,3,46,1885
4026,3,46,1887
4027,4,46,1909
4028,3,46,1917
4029,2,46,1920
4030,4,46,1923
4031,4,46,1954
4032,3.5,46,1961
4033,4.5,46,1968
4034,3,46,1970
4035,3,46,1973
4036,5,46,1994
4037,3.5,46,1995
4038,4.5,46,1997
4039,2,46,1998
4040,3,46,2003
4041,2,46,2004
4042,3.5,46,2011
4043,3.5,46,2012
4044,3.5,46,2028
4045,1.5,46,2054
4046,3,46,2060
4047,2.5,46,2076
4048,3.5,46,2083
4049,3,46,2092
4050,3.5,46,2100
4051,4,46,2115
4052,3,46,2119
4053,3,46,2121
4054,3.5,46,2137
4055,3,46,2140
4056,3,46,2141
4057,3.5,46,2143
4058,2,46,2148
4059,0.5,46,2149
4060,2,46,2153
4061,2.5,46,2160
4062,2.5,46,2161
4063,3,46,2167
4064,4,46,2174
4065,3,46,2231
4066,4,46,2273
4067,3,46,2278
4068,4.5,46,2288
4069,4,46,2291
4070,3,46,2294
4071,3,46,2297
4072,3.5,46,2298
4073,3.5,46,2302
4074,3,46,2313
4075,2.5,46,2322
4076,2,46,2328
4077,3,46,2334
4078,4,46,2335
4079,3.5,46,2353
4080,3.5,46,2355
4081,2.5,46,2373
4082,3,46,2387
4083,3.5,46,2393
4084,3,46,2394
4085,4,46,2395
4086,3.5,46,2401
4087,3,46,2402
4088,3.5,46,2403
4089,3,46,2407
4090,3,46,2409
4091,3,46,2410
4092,3,46,2411
4093,3,46,2421
4094,5,46,2423
4095,3.5,46,2428
4096,2,46,2429
4097,3.5,46,2455
4098,2,46,2456
4099,3,46,2470
4100,1.5,46,2471
4101,4,46,2476
4102,3,46,2478
4103,3.5,46,2490
4104,3.5,46,2501
4105,4,46,2502
4106,3,46,2506
4107,4,46,2513
4108,3,46,2514
4109,1,46,2516
4110,3,46,2517
4111,3,46,2539
4112,3,46,2542
4113,2.5,46,2548
4114,2,46,2549
4115,3,46,2568
4116,4,46,2571
4117,3,46,2572
4118,3,46,2599
4119,4,46,2606
4120,3,46,2617
4121,2,46,2628
4122,4,46,2640
4123,3.5,46,2641
4124,3,46,2642
4125,2,46,2643
4126,3.5,46,2662
4127,3,46,2681
4128,3,46,2683
4129,4,46,2694
4130,3.5,46,2700
4131,2.5,46,2701
4132,4,46,2706
4133,2.5,46,2709
4134,3.5,46,2710
4135,3,46,2713
4136,4,46,2716
4137,3,46,2717
4138,2,46,2719
4139,1,46,2720
4140,4,46,2722
4141,3.5,46,2723
4142,3.5,46,2735
4143,3,46,2746
4144,3,46,2747
4145,4,46,2761
4146,5,46,2762
4147,3,46,2779
4148,3.5,46,2791
4149,3.5,46,2793
4150,3.5,46,2797
4151,0.5,46,2798
4152,0.5,46,2799
4153,5,46,2804
4154,3,46,2805
4155,3,46,2808
4156,3.5,46,2836
4157,3,46,2840
4158,3.5,46,2841
4159,2.5,46,2842
4160,2.5,46,2858
4161,3.5,46,2860
4162,4,46,2867
4163,3,46,2868
4164,3,46,2908
4165,3.5,46,2916
4166,4,46,2918
4167,3.5,46,2922
4168,3,46,2951
4169,3.5,46,2953
4170,4,46,2959
4171,3,46,2965
4172,3,46,2985
4173,2,46,2986
4174,2.5,46,2987
4175,0.5,46,2992
4176,3.5,46,2995
4177,3,46,2997
4178,3,46,3020
4179,4,46,3033
4180,4,46,3034
4181,4.5,46,3052
4182,4.5,46,3081
4183,4,46,3082
4184,4,46,3087
4185,4,46,3114
4186,3,46,3117
4187,3.5,46,3120
4188,4.5,46,3147
4189,4,46,3175
4190,3.5,46,3210
4191,4,46,3213
4192,2.5,46,3243
4193,1.5,46,3247
4194,3.5,46,3250
4195,4,46,3253
4196,3,46,3254
4197,3.5,46,3255
4198,3,46,3258
4199,3,46,3264
4200,1.5,46,3268
4201,4,46,3300
4202,3.5,46,3301
4203,3,46,3316
4204,3.5,46,3327
4205,3,46,3354
4206,1.5,46,3355
4207,3,46,3358
4208,3.5,46,3386
4209,3.5,46,3396
4210,3,46,3397
4211,3,46,3401
4212,3,46,3409
4213,3,46,3438
4214,1.5,46,3439
4215,2,46,3440
4216,4,46,3441
4217,3.5,46,3448
4218,5,46,3450
4219,4,46,3471
4220,3.5,46,3477
4221,4,46,3481
4222,3.5,46,3508
4223,3,46,3510
4224,4,46,3527
4225,3,46,3534
4226,3.5,46,3552
4227,3,46,3555
4228,4,46,3578
4229,3.5,46,3591
4230,1.5,46,3593
4231,3.5,46,3617
4232,2.5,46,3618
4233,1.5,46,3623
4234,4,46,3624
4235,4.5,46,3671
4236,4,46,3681
4237,3.5,46,3686
4238,3,46,3697
4239,3,46,3698
4240,3,46,3699
4241,2.5,46,3709
4242,4,46,3740
4243,3.5,46,3745
4244,4.5,46,3752
4245,4.5,46,3753
4246,3,46,3755
4247,2,46,3774
4248,3,46,3791
4249,4.5,46,3793
4250,4,46,3809
4251,3,46,3826
4252,3,46,3827
4253,4,46,3840
4254,3,46,3857
4255,3,46,3863
4256,2.5,46,3864
4257,2,46,3877
4258,2,46,3882
4259,4,46,3897
4260,3,46,3905
4261,2.5,46,3911
4262,4,46,3916
4263,3.5,46,3917
4264,3,46,3918
4265,3.5,46,3928
4266,3,46,3948
4267,3,46,3949
4268,3,46,3956
4269,3.5,46,3969
4270,3.5,46,3979
4271,3,46,3981
4272,1.5,46,3986
4273,3.5,46,3988
4274,3.5,46,3994
4275,1.5,46,3997
4276,5,46,4002
4277,3,46,4006
4278,3,46,4015
4279,3.5,46,4016
4280,3,46,4018
4281,4,46,4022
4282,3,46,4027
4283,2,46,4030
4284,3.5,46,4033
4285,2.5,46,4040
4286,3.5,46,4084
4287,4,46,4085
4288,4,46,4102
4289,3.5,46,4105
4290,3.5,46,4128
4291,3,46,4142
4292,2.5,46,4159
4293,3,46,4164
4294,2,46,4213
4295,3,46,4223
4296,4,46,4226
4297,3,46,4231
4298,3,46,4233
4299,2,46,4266
4300,3,46,4270
4301,3,46,4275
4302,4,46,4306
4303,3,46,4310
4304,2.5,46,4343
4305,3,46,4367
4306,3,46,4370
4307,2,46,4388
4308,3,46,4446
4309,3,46,4448
4310,3.5,46,4489
4311,3.5,46,4498
4312,3.5,46,4541
4313,3,46,4553
4314,3.5,46,4571
4315,3,46,4623
4316,2,46,4630
4317,3.5,46,4638
4318,3,46,4643
4319,2.5,46,4654
4320,3,46,4679
4321,3,46,4682
4322,3,46,4701
4323,4,46,4718
4324,3.5,46,4720
4325,4,46,4725
4326,4.5,46,4734
4327,3,46,4744
4328,3,46,4756
4329,2.5,46,4758
4330,4,46,4774
4331,4,46,4776
4332,3,46,4815
4333,2.5,46,4816
4334,3.5,46,4844
4335,3.5,46,4865
4336,2,46,4876
4337,3.5,46,4878
4338,4.5,46,4886
4339,3,46,4890
4340,2.5,46,4903
4341,3,46,4950
4342,3,46,4958
4343,4,46,4963
4344,3.5,46,4967
4345,4,46,4974
4346,3,46,4975
4347,3,46,4986
4348,4,46,4993
4349,4,46,4994
4350,2.5,46,5025
4351,3.5,46,5055
4352,3.5,46,5060
4353,3.5,46,5064
4354,3,46,5065
4355,3.5,46,5103
4356,3.5,46,5107
4357,3,46,5110
4358,3,46,5127
4359,2,46,5128
4360,3,46,5146
4361,4,46,5152
4362,3,46,5171
4363,2.5,46,5212
4364,4.5,46,5218
4365,3,46,5219
4366,3,46,5254
4367,3.5,46,5267
4368,3.5,46,5293
4369,3.5,46,5294
4370,3,46,5313
4371,4,46,5349
4372,3.5,46,5377
4373,2.5,46,5378
4374,3,46,5400
4375,3.5,46,5418
4376,3,46,5419
4377,3,46,5433
4378,2.5,46,5438
